sku_id,sku_description,price,insert_timestamp_utc
228167,KOGCARMEN SHORTS W,19.97,2025-04-30 08:28:31.604199+00:00
742289,COURTBLOCK,50.31,2025-04-30 08:28:31.604199+00:00
295689,Sessel,603.45,2025-04-30 08:28:31.604199+00:00
574719,BL Sandwich-Steppj,107.71,2025-04-30 08:28:31.604199+00:00
381822,Sideboard,189.71,2025-04-30 08:28:31.604199+00:00
1906348,MUSTANG-Schnürboot,50.28,2025-04-30 08:28:31.604199+00:00
768445,JDYELANORA L/S COW,33.91,2025-04-30 08:28:31.604199+00:00
1532881,"PE Rec li,KV,RLX",1641.11,2025-04-30 08:28:31.604199+00:00
1844301,Kimono,42.11,2025-04-30 08:28:31.604199+00:00
1599031,T-Shirt,20.79,2025-04-30 08:28:31.604199+00:00
94775,Esszimmerstuhl,102.43,2025-04-30 08:28:31.604199+00:00
360522,IPANEMA CLAS BRASI,21.61,2025-04-30 08:28:31.604199+00:00
1679229,Lascana Sexy short,17.51,2025-04-30 08:28:31.604199+00:00
1557392,NOS Jersey Roundne,17.1,2025-04-30 08:28:31.604199+00:00
973068,Langarmhemd,40.55,2025-04-30 08:28:31.604199+00:00
135600,Stativ LED Strahle,98.7,2025-04-30 08:28:31.604199+00:00
496844,Dachfensterplissee,43.76,2025-04-30 08:28:31.604199+00:00
189613,Langarmhemd,50.28,2025-04-30 08:28:31.604199+00:00
1822253,F50 CLUB FxG,44.57,2025-04-30 08:28:31.604199+00:00
1132456,"BOX,140/200",872.5,2025-04-30 08:28:31.604199+00:00
1297443,VD Cosy Dreams Pan,23.25,2025-04-30 08:28:31.604199+00:00
129227,CR VOL. MATTE 187,13.2,2025-04-30 08:28:31.604199+00:00
1012479,Waschtisch-Set,804.71,2025-04-30 08:28:31.604199+00:00
1614318,Wandbild,57.69,2025-04-30 08:28:31.604199+00:00
279602,Trauring,630.68,2025-04-30 08:28:31.604199+00:00
594780,Schalen-Set,30.64,2025-04-30 08:28:31.604199+00:00
590786,WALDLÄUFER-Sandale,91.32,2025-04-30 08:28:31.604199+00:00
372246,Badetuch 1tlg.,24.06,2025-04-30 08:28:31.604199+00:00
784152,BH E,37.19,2025-04-30 08:28:31.604199+00:00
887758,Ring,104.44,2025-04-30 08:28:31.604199+00:00
684958,"ECK,OTTli",1460.71,2025-04-30 08:28:31.604199+00:00
281827,ALU-JALOUSIE,34.73,2025-04-30 08:28:31.604199+00:00
1114840,LED-Leuchtmittel,19.94,2025-04-30 08:28:31.604199+00:00
1931818,RM T-Shirt,50.31,2025-04-30 08:28:31.604199+00:00
1910118,COPA GLORO ST IN,68.35,2025-04-30 08:28:31.604199+00:00
218923,H T-Shirt,22.43,2025-04-30 08:28:31.604199+00:00
57593,Kette,28.15,2025-04-30 08:28:31.604199+00:00
1172687,NOS KJB Jeans Bett,82.29,2025-04-30 08:28:31.604199+00:00
18264,RUNFALCON 5,41.29,2025-04-30 08:28:31.604199+00:00
114012,Zangen Satz Top-Qu,38.01,2025-04-30 08:28:31.604199+00:00
1159382,PAUL GREEN-Slip-On,86.68,2025-04-30 08:28:31.604199+00:00
751016,JJECORP LOGO TEE S,12.59,2025-04-30 08:28:31.604199+00:00
174626,Outdoorpool Set DI,3773.11,2025-04-30 08:28:31.604199+00:00
858943,KOGJUICY WIDE LEG ,28.17,2025-04-30 08:28:31.604199+00:00
1185277,Wandbild,38.83,2025-04-30 08:28:31.604199+00:00
1216620,Bügel-Bandeau-Biki,59.33,2025-04-30 08:28:31.604199+00:00
1390687,"ECK,lgSCHre,FKT,",1253.02,2025-04-30 08:28:31.604199+00:00
1471554,PE VZS Rec li,1378.71,2025-04-30 08:28:31.604199+00:00
424552,Jeans Classic Shor,66.68,2025-04-30 08:28:31.604199+00:00
1903705,Jazzpant 5x,19.97,2025-04-30 08:28:31.604199+00:00
691584,BH,28.17,2025-04-30 08:28:31.604199+00:00
1715438,SCHLEUDERSCHIENE,69.81,2025-04-30 08:28:31.604199+00:00
1950643,VMLEA LS V-NECK CU,21.61,2025-04-30 08:28:31.604199+00:00
371803,VORHANG NACH MAß,31.95,2025-04-30 08:28:31.604199+00:00
370127,Bettwäsche 2tlg.,74.9,2025-04-30 08:28:31.604199+00:00
1449475,Grindschuhe,72.45,2025-04-30 08:28:31.604199+00:00
839606,Las M&M flower&str,43.75,2025-04-30 08:28:31.604199+00:00
761752,ENERGEN LUX,42.11,2025-04-30 08:28:31.604199+00:00
1116330,Set: RSe S CB + Ho,3034.3,2025-04-30 08:28:31.604199+00:00
499033,Weinregal,79.84,2025-04-30 08:28:31.604199+00:00
834825,Küchenrückwand,192.17,2025-04-30 08:28:31.604199+00:00
1923375,ONLY JEANS,23.25,2025-04-30 08:28:31.604199+00:00
789819,RIEKER-Spangenschu,54.38,2025-04-30 08:28:31.604199+00:00
1820964,Panty,17.51,2025-04-30 08:28:31.604199+00:00
1375079,ARA-Sneaker,103.58,2025-04-30 08:28:31.604199+00:00
176215,Badspiegel,58.51,2025-04-30 08:28:31.604199+00:00
1860550,Freischwinger,302.98,2025-04-30 08:28:31.604199+00:00
91269,GARDINE,38.51,2025-04-30 08:28:31.604199+00:00
1065705,RSe L CB,3280.3,2025-04-30 08:28:31.604199+00:00
564383,LVB 551Z AUTHENTIC,40.47,2025-04-30 08:28:31.604199+00:00
1944058,Badematte Eckig,51.95,2025-04-30 08:28:31.604199+00:00
683911,"Aktenschrank,104,6",181.26,2025-04-30 08:28:31.604199+00:00
1137657,"4-Fußstuhl, 4 Stüc",53.01,2025-04-30 08:28:31.604199+00:00
755068,T-Shirt TJM REG BA,28.99,2025-04-30 08:28:31.604199+00:00
816032,59410-10CC Uptown,516.38,2025-04-30 08:28:31.604199+00:00
808921,CYROX VENT LOW W,100.33,2025-04-30 08:28:31.604199+00:00
878410,3 tlg.St-Wc Set,47.85,2025-04-30 08:28:31.604199+00:00
1781980,Skechers-Sneaker,18.73,2025-04-30 08:28:31.604199+00:00
1419672,Wandbild,165.11,2025-04-30 08:28:31.604199+00:00
1950829,"Sweatshirt, SC-BAN",22.22,2025-04-30 08:28:31.604199+00:00
153298,"PB,160/200",957.72,2025-04-30 08:28:31.604199+00:00
1203000,Badeanzug D,65.89,2025-04-30 08:28:31.604199+00:00
308782,"Breite200cm,H236cm",736.47,2025-04-30 08:28:31.604199+00:00
978299,Hemd,45.0,2025-04-30 08:28:31.604199+00:00
1545787,KNX KNIT LACE,87.21,2025-04-30 08:28:31.604199+00:00
1719703,ONSCERES CREW NECK,19.15,2025-04-30 08:28:31.604199+00:00
176100,Jeans DREAM,77.37,2025-04-30 08:28:31.604199+00:00
1638287,Bügel-Bandeau-Top ,53.59,2025-04-30 08:28:31.604199+00:00
1403557,VMKERRY 2/4 O-NECK,14.23,2025-04-30 08:28:31.604199+00:00
102875,HARLEM TC K,33.91,2025-04-30 08:28:31.604199+00:00
557091,PC-Denim PC-Lyon,57.69,2025-04-30 08:28:31.604199+00:00
328475,Fototapete 163822,50.69,2025-04-30 08:28:31.604199+00:00
434507,Küchenzeile,1140.91,2025-04-30 08:28:31.604199+00:00
812510,NOS Style New York,42.11,2025-04-30 08:28:31.604199+00:00
79381,PanzerGlass Google,15.9,2025-04-30 08:28:31.604199+00:00
1212280,323517,174.31,2025-04-30 08:28:31.604199+00:00
449398,LV Gürtel LEATHER ,44.57,2025-04-30 08:28:31.604199+00:00
1266521,Sneaker,42.11,2025-04-30 08:28:31.604199+00:00
437646,Wandbild,19.97,2025-04-30 08:28:31.604199+00:00
1123576,VORHANG,64.75,2025-04-30 08:28:31.604199+00:00
1619913,Bügelloser BH,24.07,2025-04-30 08:28:31.604199+00:00
585699,JJESUMMER BAND LIN,18.65,2025-04-30 08:28:31.604199+00:00
231252,Trauring,383.92,2025-04-30 08:28:31.604199+00:00
1633534,D Fleecejacke,28.17,2025-04-30 08:28:31.604199+00:00
1024776,Wandbild,74.91,2025-04-30 08:28:31.604199+00:00
1624387,SU-EMBOSSED VL REL,29.81,2025-04-30 08:28:31.604199+00:00
1808341,Winkelküche,1294.47,2025-04-30 08:28:31.604199+00:00
1257039,Tannengirlande,14.24,2025-04-30 08:28:31.604199+00:00
1861203,"BOX,90/200",493.31,2025-04-30 08:28:31.604199+00:00
1054450,Sakko,189.71,2025-04-30 08:28:31.604199+00:00
1492541,Blusentop,30.63,2025-04-30 08:28:31.604199+00:00
1289726,Winterreifen,129.85,2025-04-30 08:28:31.604199+00:00
581642,GS Hose Core Regul,58.96,2025-04-30 08:28:31.604199+00:00
1304712,KLEMMFIX-ROLLO,16.86,2025-04-30 08:28:31.604199+00:00
858577,PME Jeans Legend N,66.71,2025-04-30 08:28:31.604199+00:00
80240,SZ-ROLLO LS,28.86,2025-04-30 08:28:31.604199+00:00
813539,PME Polo kurzarm,50.31,2025-04-30 08:28:31.604199+00:00
103379,JOSEF SEIBEL-Sanda,58.81,2025-04-30 08:28:31.604199+00:00
972533,T-Shirt HILFIGER C,35.55,2025-04-30 08:28:31.604199+00:00
397088,Pius Gabor-Sneaker,115.92,2025-04-30 08:28:31.604199+00:00
1897749,Fototapete 201325,54.67,2025-04-30 08:28:31.604199+00:00
804955,D T-Shirt,24.89,2025-04-30 08:28:31.604199+00:00
1253253,K Skihose,47.03,2025-04-30 08:28:31.604199+00:00
1828907,"ECK,RECre,",1352.75,2025-04-30 08:28:31.604199+00:00
221572,Puzzle Disney Grup,11.09,2025-04-30 08:28:31.604199+00:00
879656,"ECK,REC re",985.11,2025-04-30 08:28:31.604199+00:00
1574259,RUN 84,65.07,2025-04-30 08:28:31.604199+00:00
1062302,Armlehnstuhl,168.29,2025-04-30 08:28:31.604199+00:00
479785,Sommerreifen,208.57,2025-04-30 08:28:31.604199+00:00
163735,ONLBERIT LIFE L/S ,22.43,2025-04-30 08:28:31.604199+00:00
1201480,Tierfigur,66.72,2025-04-30 08:28:31.604199+00:00
400533,Wandbild,22.43,2025-04-30 08:28:31.604199+00:00
1787964,H Shorts,24.07,2025-04-30 08:28:31.604199+00:00
73426,Bett,222.51,2025-04-30 08:28:31.604199+00:00
1545503,LS987 Cupsole,58.51,2025-04-30 08:28:31.604199+00:00
128855,RAG Jacken LUNIS O,115.91,2025-04-30 08:28:31.604199+00:00
155752,Riga 7205151001X60,294.34,2025-04-30 08:28:31.604199+00:00
1572159,RIEKER-Plateausnea,50.28,2025-04-30 08:28:31.604199+00:00
1557498,Blusenshirt,66.68,2025-04-30 08:28:31.604199+00:00
1536405,Pullover LS A SK M,33.91,2025-04-30 08:28:31.604199+00:00
1378094,Vollledergürtel TB,24.89,2025-04-30 08:28:31.604199+00:00
544281,Fernglas hell,123.3,2025-04-30 08:28:31.604199+00:00
1509452,Polsterhocker,195.86,2025-04-30 08:28:31.604199+00:00
1450533,Funkwecker,28.35,2025-04-30 08:28:31.604199+00:00
300762,Troubadix mit Baum,46.01,2025-04-30 08:28:31.604199+00:00
42093,Boxspring 160 m.LE,1101.94,2025-04-30 08:28:31.604199+00:00
1658499,Cup C,33.91,2025-04-30 08:28:31.604199+00:00
1526374,D Trainingstights,41.29,2025-04-30 08:28:31.604199+00:00
308751,Polsterbett 180,934.89,2025-04-30 08:28:31.604199+00:00
1055367,REVOLUTION 6 (TD),28.99,2025-04-30 08:28:31.604199+00:00
350102,D Shorts,24.89,2025-04-30 08:28:31.604199+00:00
1331651,J Greyfield Sandal,47.85,2025-04-30 08:28:31.604199+00:00
100754,FERTIGDEKO,11.77,2025-04-30 08:28:31.604199+00:00
762620,ANISTON-Sling,33.91,2025-04-30 08:28:31.604199+00:00
1906043,REMONTE-Sneaker,60.94,2025-04-30 08:28:31.604199+00:00
507487,Kunstrasen Field 3,37.22,2025-04-30 08:28:31.604199+00:00
113036,Killington Chukka,107.71,2025-04-30 08:28:31.604199+00:00
988107,Wandbild,42.93,2025-04-30 08:28:31.604199+00:00
138689,Winterreifen,371.76,2025-04-30 08:28:31.604199+00:00
1857984,PLISSEE,68.08,2025-04-30 08:28:31.604199+00:00
528694,Set: RSe L CR + Ho,2507.34,2025-04-30 08:28:31.604199+00:00
1065822,RSe S SB,2706.3,2025-04-30 08:28:31.604199+00:00
1053818,JACJENS SOCK 5 PAC,10.95,2025-04-30 08:28:31.604199+00:00
310505,VORHANG,41.29,2025-04-30 08:28:31.604199+00:00
469981,CamelAvtive-Geldbö,47.03,2025-04-30 08:28:31.604199+00:00
975543,Sweatjacke ESSENTI,95.41,2025-04-30 08:28:31.604199+00:00
1453915,Läufer 80x350,55.65,2025-04-30 08:28:31.604199+00:00
49846,Küchenrückwand,165.1,2025-04-30 08:28:31.604199+00:00
866447,Frischhaltedosen,8.57,2025-04-30 08:28:31.604199+00:00
1138203,Gürtel4BrPSN40,50.28,2025-04-30 08:28:31.604199+00:00
629343,Teppich,83.78,2025-04-30 08:28:31.604199+00:00
1022957,STAN SMITH PG,70.81,2025-04-30 08:28:31.604199+00:00
206836,Sommerreifen,170.33,2025-04-30 08:28:31.604199+00:00
552103,Set: RSe M CB + Ho,2993.3,2025-04-30 08:28:31.604199+00:00
1126806,Gardinenstange,125.1,2025-04-30 08:28:31.604199+00:00
36169,Verdunklungs-Rollo,220.87,2025-04-30 08:28:31.604199+00:00
464191,PE Fkt.Ott.li,1395.11,2025-04-30 08:28:31.604199+00:00
1600458,NMFKAB SS TOP NOOS,11.77,2025-04-30 08:28:31.604199+00:00
71172,SEITENZUGROLLO,54.91,2025-04-30 08:28:31.604199+00:00
959871,Hosen DREAM CHIC,70.81,2025-04-30 08:28:31.604199+00:00
282283,Ecksofa,1927.65,2025-04-30 08:28:31.604199+00:00
338857,Shirt TJW SLIM CON,34.95,2025-04-30 08:28:31.604199+00:00
157913,Kaltschaummatratze,443.91,2025-04-30 08:28:31.604199+00:00
1494645,Fotoalbum Spiral-A,8.74,2025-04-30 08:28:31.604199+00:00
856349,WLS Fkt Ott.re,1298.92,2025-04-30 08:28:31.604199+00:00
1320755,4-Fußstuhl,80.18,2025-04-30 08:28:31.604199+00:00
977493,Jeans OLMBLUSH,36.37,2025-04-30 08:28:31.604199+00:00
589725,KISSENHÜLLE,17.51,2025-04-30 08:28:31.604199+00:00
317949,Bikini-Hose highwa,36.37,2025-04-30 08:28:31.604199+00:00
681379,Dekofigur,113.45,2025-04-30 08:28:31.604199+00:00
1949767,s.O. V-Pullover,33.09,2025-04-30 08:28:31.604199+00:00
1677958,BH Hemd D,44.57,2025-04-30 08:28:31.604199+00:00
1105012,Teppich 150/150,39.82,2025-04-30 08:28:31.604199+00:00
1583552,153462,21.54,2025-04-30 08:28:31.604199+00:00
1417392,Wandbild,60.16,2025-04-30 08:28:31.604199+00:00
1371568,Poloshirt MONOTYPE,54.67,2025-04-30 08:28:31.604199+00:00
1339180,CS Tennissock sing,21.62,2025-04-30 08:28:31.604199+00:00
1606505,"Lowboard,150",442.55,2025-04-30 08:28:31.604199+00:00
1919700,D Funktionsshorts ,30.63,2025-04-30 08:28:31.604199+00:00
1880488,22785 Fototapete,129.19,2025-04-30 08:28:31.604199+00:00
490747,TISCHSET,16.86,2025-04-30 08:28:31.604199+00:00
6688,Kissenbezug 2tlg.,14.21,2025-04-30 08:28:31.604199+00:00
1617569,Wandbild,62.61,2025-04-30 08:28:31.604199+00:00
957720,Hose,28.17,2025-04-30 08:28:31.604199+00:00
1457540,Trauring,506.26,2025-04-30 08:28:31.604199+00:00
1875097,GARDINENSTANGE,77.37,2025-04-30 08:28:31.604199+00:00
1308845,Fototapete 182060,75.25,2025-04-30 08:28:31.604199+00:00
574705,BL Jacke Down Free,124.11,2025-04-30 08:28:31.604199+00:00
1424068,D.O.N. ISSUE 6 TEA,99.51,2025-04-30 08:28:31.604199+00:00
439166,Wandbild,164.29,2025-04-30 08:28:31.604199+00:00
1591085,H Shorts,29.81,2025-04-30 08:28:31.604199+00:00
688124,Ring,34.99,2025-04-30 08:28:31.604199+00:00
273605,Blazer,36.92,2025-04-30 08:28:31.604199+00:00
281076,Gipsy Ledermantel,120.01,2025-04-30 08:28:31.604199+00:00
536213,GARDINE,130.35,2025-04-30 08:28:31.604199+00:00
1949869,MilaSZ LS Striped ,22.43,2025-04-30 08:28:31.604199+00:00
1188413,Schalenset,37.91,2025-04-30 08:28:31.604199+00:00
1465214,PLISSEE,66.56,2025-04-30 08:28:31.604199+00:00
678627,Spannbettlaken 1tl,37.98,2025-04-30 08:28:31.604199+00:00
1618873,Küchenrückwand,165.1,2025-04-30 08:28:31.604199+00:00
166988,Pullover CO CARDI ,82.29,2025-04-30 08:28:31.604199+00:00
510559,BFAlaskaSangriaBla,40.47,2025-04-30 08:28:31.604199+00:00
471528,My Figures: Horse ,15.04,2025-04-30 08:28:31.604199+00:00
780836,TTD Shirt Crewneck,12.59,2025-04-30 08:28:31.604199+00:00
1046893,M Kapuzensweatshir,32.27,2025-04-30 08:28:31.604199+00:00
128648,Style QR Pania,17.51,2025-04-30 08:28:31.604199+00:00
656195,ELIXIR TOUR,67.53,2025-04-30 08:28:31.604199+00:00
722082,Fototapete 225128,113.25,2025-04-30 08:28:31.604199+00:00
1281974,241208 Fototapete ,110.32,2025-04-30 08:28:31.604199+00:00
207211,Spannbettlaken 1tl,43.23,2025-04-30 08:28:31.604199+00:00
649014,Entsafter Fresher ,74.91,2025-04-30 08:28:31.604199+00:00
1795226,Bügel BH,47.03,2025-04-30 08:28:31.604199+00:00
218534,H Sporthose,38.01,2025-04-30 08:28:31.604199+00:00
1019642,Pullover with hood,42.11,2025-04-30 08:28:31.604199+00:00
1356925,THINK-Stiefelette,181.44,2025-04-30 08:28:31.604199+00:00
612661,Kids Trolltunga Hi,37.19,2025-04-30 08:28:31.604199+00:00
653835,CLIMB RX MID B PS ,25.71,2025-04-30 08:28:31.604199+00:00
1147887,Slip BLACK COMBINA,14.23,2025-04-30 08:28:31.604199+00:00
1560783,JOSEF SEIBEL-Slipp,30.77,2025-04-30 08:28:31.604199+00:00
1683925,Vliestapete Castel,147.97,2025-04-30 08:28:31.604199+00:00
1440109,Teppichboden 150x5,56.05,2025-04-30 08:28:31.604199+00:00
1936506,RP  TShirt,42.93,2025-04-30 08:28:31.604199+00:00
1866218,Laufgitter Moritz ,182.36,2025-04-30 08:28:31.604199+00:00
63432,ULTRA FLOW,74.91,2025-04-30 08:28:31.604199+00:00
1290285,Stahlblech-Briefka,78.58,2025-04-30 08:28:31.604199+00:00
479913,Sommerreifen,186.43,2025-04-30 08:28:31.604199+00:00
1887130,BH D,13.41,2025-04-30 08:28:31.604199+00:00
719509,Fototapete 232918,24.74,2025-04-30 08:28:31.604199+00:00
907733,Vliestapete 507041,17.52,2025-04-30 08:28:31.604199+00:00
1146202,Jeans WIDE LEG HW ,94.59,2025-04-30 08:28:31.604199+00:00
1152558,LS987 Cupsole,58.51,2025-04-30 08:28:31.604199+00:00
970127,COPA PURE III LEAG,57.69,2025-04-30 08:28:31.604199+00:00
1883647,TT Chinohose,31.41,2025-04-30 08:28:31.604199+00:00
880326,Backofenumbauschra,270.97,2025-04-30 08:28:31.604199+00:00
242761,Wandbild,92.95,2025-04-30 08:28:31.604199+00:00
324403,Badewannenstöpsel ,16.69,2025-04-30 08:28:31.604199+00:00
556696,Gardinenstange,31.95,2025-04-30 08:28:31.604199+00:00
592838,Läufer 90/150,66.7,2025-04-30 08:28:31.604199+00:00
1333882,ONLY JACKET,34.73,2025-04-30 08:28:31.604199+00:00
492494,VORHANG,13.39,2025-04-30 08:28:31.604199+00:00
1154766,Sony E PZ 16 Schwa,243.4,2025-04-30 08:28:31.604199+00:00
